org_name,addr,contact_phone
奕品牙醫診所,台北市信義路四段55號,27089190
吳坤光婦產科診所,台北市信義路四段59號,0227059320
實美整形外科診所,台北市信義路四段63號,0227542000
畢士大中醫診所,台北市前港街108號,28837925
政德中醫診所,台北市前街17號,02-28313689
簡雅緻牙醫診所,台北市南京西路11號,25238553
全新時代診所,台北市南京西路13號,25215201
哲安牙醫診所,台北市南京西路167巷3之3號,0225598032
文山堂牙醫診所,台北市南京西路185巷5之2號,0225582000
林佳瑩中醫診所,台北市南京西路1之1號,02-25112227
晶緻美學診所,台北市南京西路1之1號,02-25816789
南西雅美姬時尚診所,台北市南京西路1之2號,25682919
格雷絲國際醫美診所,台北市南京西路1之2號,25683731
千代田診所,台北市南京西路1號,02-25810303
京水堂中醫診所,台北市南京西路22號,25585592
佳麗寶診所,台北市南京西路22號,25561118
南西維格皮膚科診所,台北市南京西路22號,25555575
樂芙美形診所,台北市南京西路22號,25550685
康鉑牙醫診所,台北市南京西路267號,2555-7107
邱內科診所,台北市南京西路2號,0225415671
永欣診所,台北市南京西路30號,25711009
南西司鉑診所,台北市南京西路30號,77288872
和泰內科診所,台北市南京西路406號,25590575
華康診所,台北市南京西路406號,02-25527155
時尚元素診所,台北市南京西路41號,25506602
好美醫美診所,台北市南京西路5之1號,25713868
黃雅芬兒童心智診所,台北市南京西路5之1號,25675690
台一牙醫診所,台北市南京西路61號,0225590918
宏麗牙醫診所,台北市南京西路65號,25553085
台北聖仁皮膚科診所,台北市南京西路71號,25558688
南西尚安醫美診所,台北市南京西路88號,25508718
希望美醫診所,台北市南京西路8號,25312210
明錦診所,台北市南京東路2段58號,02-25111656
明錦健康時尚診所,台北市南京東路2段62號,25111656
曼都整形外科診所,台北市南京東路2段76號,25681122
普大牙醫診所,台北市南京東路3段195號,0227139471
鼎昌中醫診所,台北市南京東路3段200號,02-27311069
京媛診所,台北市南京東路3段259號,55581788
醫髮診所,台北市南京東路3段275號,02-87125979
和美牙醫診所,台北市南京東路3段89巷27弄15號,02-25151882
華美牙醫診所,台北市南京東路4段102號,0225452600
聯安診所,台北市南京東路4段16號,25702155
聯欣診所,台北市南京東路4段16號,25703933
永昌漢方中醫診所,台北市南京東路5段123巷2弄25號,02-37652549
祥和牙醫診所,台北市南京東路5段61之2號,0227611052
康福牙醫診所,台北市南京東路一段132巷10號,0225976100
星光整形外科診所,台北市南京東路一段138號,25212710
大倉美學診所,台北市南京東路一段16號,25116177
時尚魅力診所,台北市南京東路一段24號,(02)25622701
鄭紹隆整形外科診所,台北市南京東路一段24號,25412326
瑞光眼科診所,台北市南京東路一段25號,25236949
不二牙醫診所,台北市南京東路一段2號,25622777 
李久恆整形外科診所,台北市南京東路一段2號,25318800
振隆眼科診所,台北市南京東路一段2號,0225020102
新現代牙醫診所,台北市南京東路一段34號,0225641525
美麗好診所,台北市南京東路一段42號,02-25718678
玩美牙醫診所,台北市南京東路一段86號,25811581
京華中醫聯合診所,台北市南京東路二段100號,25624066
黃建榮婦產科診所,台北市南京東路二段100號,25679066
瑞德美牙醫診所,台北市南京東路二段100號,77019168
溫崇凱中醫診所,台北市南京東路二段132號,25096633
陽光牙醫診所,台北市南京東路二段174號,25181208
永潔牙醫診所,台北市南京東路二段188號,25165119
凱薾診所,台北市南京東路二段214巷8之1號,02-25171776
衛康病理中心,台北市南京東路二段218號,02-25031001
標準牙醫診所,台北市南京東路二段21巷20號,0225410948
葛萊美診所,台北市南京東路二段26號,02-25312532
岡大牙醫診所,台北市南京東路二段43號,0225417610
哲全牙醫診所,台北市南京東路二段50號,0225818939
黛安娜醫美診所,台北市南京東路二段62號,
景欣中醫診所,台北市南京東路二段95號,25683568
極緻醫美診所,台北市南京東路二段96號,02-25221678
蔡仁雨皮膚科診所,台北市南京東路三段118號,25165661
龍江牙醫診所,台北市南京東路三段118號,02 25057958
達特琳醫美診所,台北市南京東路三段195號,02-25469655
勤美悠植牙醫診所,台北市南京東路三段208號,02-87732001
中美診所,台北市南京東路三段210號,27517352
萌髮診所,台北市南京東路三段21號,25011383
百禾維格診所,台北市南京東路三段259號,02-25462808
崇民牙醫診所,台北市南京東路三段259號,02 27152476
極漾全方位診所,台北市南京東路三段259號,87706265
暘昇牙醫診所,台北市南京東路三段260之1號,0227781878
康渼診所,台北市南京東路三段270號,2711-7811
新象整形外科診所,台北市南京東路三段278號,0227819325
大台北牙醫診所,台北市南京東路三段29號,25062275
完全優診所,台北市南京東路三段303巷6弄11號,02-66009143
佳利安診所,台北市南京東路三段305號,27182578
?眼明眼科診所,台北市南京東路三段309號,27120777
蘋果樹醫美診所,台北市南京東路三段309號,27163535
美人魚時尚婦產科診所,台北市南京東路三段331號,27191212
英爵聯合診所,台北市南京東路三段331號,0227131808
麥茵茲美形診所,台北市南京東路三段337號,(02)2716-0377
維多莉亞發毛診所,台北市南京東路三段91號,25162006
陳建華整形外科診所,台北市南京東路三段9號,2502-1612
魔法牙醫診所,台北市南京東路三段9號,2502-1826
樂福牙醫診所,台北市南京東路五段100號,(02)2742-2222
張萬屏牙醫診所,台北市南京東路五段123巷8弄2號,27601961
生春牙醫診所,台北市南京東路五段139號,0227658817
李玉閣牙醫診所,台北市南京東路五段163之3號,0227688705
典亞醫美診所,台北市南京東路五段166號,27680206
恩信牙醫診所,台北市南京東路五段200號,37655911
百漢中醫診所,台北市南京東路五段206號,27631523
潘安然婦產科診所,台北市南京東路五段230號,0227681111
毛冠人牙醫診所,台北市南京東路五段23巷18號,0227624686
揚登牙醫診所,台北市南京東路五段250巷9之3號,0227467427
和豐中醫診所,台北市南京東路五段251巷24弄19號,27423905
江崇萍小兒科診所,台北市南京東路五段251巷24弄27號,0227632260
周牙醫診所,台北市南京東路五段256號,0227628420
榮恩耳鼻喉科小兒科聯合診所,台北市南京東路五段258號,02 27688749
怡德牙醫診所,台北市南京東路五段261號,0227639109
博康中醫診所,台北市南京東路五段280號,2762-9895
林忠志診所,台北市南京東路五段291巷20弄3之3號,0227689577
小林牙醫診所,台北市南京東路五段291巷32號,0227615141
西松牙醫診所,台北市南京東路五段291巷4號,0227650819
桂堂中醫診所,台北市南京東路五段291巷9號,0227495856
親親家庭診所,台北市南京東路五段347號,25283232
張國華整形外科診所,台北市南京東路五段34號,0227565488
雅客牙醫診所,台北市南京東路五段3號,2761-7300
森之谷美學牙醫診所,台北市南京東路五段40號,(02)2528-3539
群盛牙醫診所,台北市南京東路五段43之1號,0227533949
尚群眼科診所,台北市南京東路五段43號,0227493176
立悅皮膚科診所,台北市南京東路五段46號,(02)2528-2160
理想中醫診所,台北市南京東路五段46號,0227688080
竹君牙醫診所,台北市南京東路五段54號,0227668290
泰康牙醫診所,台北市南京東路五段64號,27618651
英惠診所,台北市南京東路五段66號,0227479394
維哲中醫診所,台北市南京東路四段102號,0225770285
偉德牙醫診所,台北市南京東路四段106號,0225781767
史丹佛牙醫診所,台北市南京東路四段107號,02-27190497
華中牙醫診所,台北市南京東路四段117號,25450589
光泰牙醫診所,台北市南京東路四段172號,0225776567
安綺整形外科診所,台北市南京東路四段17號,(02)2715-0769
悅意龍門中醫診所,台北市南京東路四段193號,
何兆芬健康診所,台北市南京東路四段47號,25451611
祐腎內科診所,台北市南京東路四段50號,25702368
麗生時尚美學診所,台北市南京東路四段56號,(02)2570-7118
金贊診所,台北市南京東路四段66號,25782259
沛恩診所,台北市南京東路四段69號,25465065
正斌牙醫診所,台北市南京東路四段75巷18號,0227131265
康河牙醫診所,台北市南京東路四段77號,27189090
聯合牙醫診所,台北市南昌街一段74巷13號,0223414286
厚德中醫診所,台北市南昌路1段53號,23582378
艾美牙醫診所,台北市南昌路1段71號,23581786
佳音牙醫診所,台北市南昌路一段11號,0223932671
明皓牙醫診所,台北市南昌路一段128號,0223218521
廣軒中醫診所,台北市南昌路一段14號,02-23946268
逢生牙醫診所,台北市南昌路一段37號,02 23948543
儒德中醫診所,台北市南昌路一段50號,23913177
丞泰耳鼻喉科診所,台北市南昌路一段78號,23973668
李世輝耳鼻喉科診所,台北市南昌路一段79號,23979639/0982168019
池振坤耳鼻喉科診所,台北市南昌路一段88號,23972684
蘭心診所,台北市南昌路二段11號,02-23515995
品瑞牙醫診所,台北市南昌路二段13號,23933311
思源牙醫診所,台北市南昌路二段200號,23644980
聯嘉牙醫診所,台北市南昌路二段206號,0223678052
寶生堂中醫診所,台北市南昌路二段206號,23673899
醫療財團法人台灣血液基金會台北捐血中心,台北市南海路1號,0223511600
宏勝中醫診所,台北市南港路2段138號,27838140
東豐牙醫診所,台北市南港路一段147號,27828180
吳復健科診所,台北市南港路一段172號,0226535856
南港諾貝爾眼科診所,台北市南港路一段173號,02-77097388
翊群耳鼻喉科診所,台北市南港路一段182號,0226512156
臺北市立聯合醫院附設南港門診部,台北市南港路一段360號,0227868782
瓊？牙醫診所,台北市南港路二段178巷28號,0226516128
宏昇牙醫診所,台北市南港路二段32號,0227887725
玉成牙科診所,台北市南港路三段76號,0227825669
戰痘診所,台北市南陽街21之6號,0223756013
俊廣牙醫診所,台北市南陽街3號,0223142887
新林牙醫診所,台北市哈密街113號,0225923254
朱華民中醫診所,台北市哈密街59巷56弄51號,0225951976
趙黎海診所,台北市哈密街67號,0225862385
保順中醫診所,台北市哈密街99號,02 25941456
傑品牙醫診所,台北市哈蜜街59巷31弄1號,0225996717
群嚮牙醫診所,台北市建國北路二段116巷5號,25160689
麗星診所,台北市建國北路二段135號,2503-1696
重九牙醫診所,台北市建國北路二段186巷20號,0225163663
峰茂牙醫診所,台北市建國北路二段36號,0225084343
長春眼科聯合診所,台北市建國北路二段66號,0225177060
華齡牙醫診所,台北市建國北路三段101號,0225021624
啟新診所,台北市建國北路三段42號,0225070723
深浦中醫診所,台北市建國南路1段176號,0227719760
尹書田醫療財團法人書田泌尿科眼科診所,台北市建國南路2段276號,23690211
榮新診所,台北市建國南路2段276號,23623258
柏登牙醫診所,台北市建國南路一段152號,27728883
植善牙醫診所,台北市建國南路一段152號,87735152
柏堅牙醫診所,台北市建國南路一段160號,0227313786
一家牙醫診所,台北市建國南路二段151巷44號,27030528
立?診所,台北市建國南路二段151巷52號,27075826
潤弘診所,台北市建國南路二段276號,23690211
樂健診所,台北市建國南路二段69巷28號,27070032
喬森牙醫診所,台北市後港街18號,28858625
愛林診所,台北市後港街210號,28836881
辰安牙醫診所,台北市指南路一段18號,0229398868
許至文耳鼻喉科診所,台北市指南路一段2號,86614918
正大牙醫診所,台北市指南路一段43號,82370088
臺北市立聯合醫院附設政大門診部,台北市指南路二段117號,0222343501
維新牙醫診所,台北市指南路二段129號,29367410
吉品牙醫診所,台北市指南路二段203號,02-86618785
慈幼診所,台北市指南路二段21號,22344815
樸園牙醫診所,台北市指南路二段45巷8號,0229364720
康喬自然診所,台北市政大二街51之1號,29392213
錸雅牙醫診所,台北市星雲街126號,27929904
康鄰牙醫診所,台北市星雲街130號,02-27912687
健恩牙醫診所,台北市星雲街17之2號,0227941446
似真牙醫診所,台北市洲子街151號,87972210
霍普金斯診所,台北市洲子街194號,26578656
